,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods,sentadjorder1,sentadjorder2,rating-sentadjorder1,goodness-sentadjorder1,rating-sentadjorder2,goodness-sentadjorder2
2475,storeBought,2,lovely,500,heads of lettuce,adj-pos,num-high,noun-common_measure,Someone saw a lovely 500 heads of lettuce.,Someone saw 500 lovely heads of lettuce.,Someone saw a lovely 500 heads of lettuc.,Someone saw a 500 heads of lettuce.,Someone saw 500 heads of lettuce.,Someone saw lovely 500 heads of lettuce.,Someone saw a 500 lovely heads of lettuce., bad,0.272723628268298, good,0.9939837038271953, bad,0.0018200446063976194, bad,0.0027420139933937993, good,0.9547575395726188, good,0.6616864074744699, bad,0.3009131391365071,,,,,,
2476,storeBought,2,lovely,500,carloads,adj-pos,num-high,noun-common_measure,Someone saw a lovely 500 carloads.,Someone saw 500 lovely carloads.,Someone saw a lovely 500 carload.,Someone saw a 500 carloads.,Someone saw 500 carloads.,Someone saw lovely 500 carloads.,Someone saw a 500 lovely carloads., bad,0.01747849260505674, good,0.9113600087842669, bad,0.004195544507928806, bad,0.0012386556320470588, good,0.5227346317279263, bad,0.0098298371927793, bad,0.0033340709007642078,,,,,,
2477,storeBought,2,lovely,500,chapters,adj-pos,num-high,noun-common_measure,Someone saw a lovely 500 chapters.,Someone saw 500 lovely chapters.,Someone saw a lovely 500 chapter.,Someone saw a 500 chapters.,Someone saw 500 chapters.,Someone saw lovely 500 chapters.,Someone saw a 500 lovely chapters., bad,0.0045793402011852224, good,0.9694405756395454, bad,0.005781515342064392, bad,0.0034767667010779935, bad,0.06450489520798508, bad,0.030046652497912385, bad,0.003669349423755741,,,,,,
2478,storeBought,2,lovely,500,servings,adj-pos,num-high,noun-common_measure,Someone saw a lovely 500 servings.,Someone saw 500 lovely servings.,Someone saw a lovely 500 serving.,Someone saw a 500 servings.,Someone saw 500 servings.,Someone saw lovely 500 servings.,Someone saw a 500 lovely servings., bad,0.003724483840072179, good,0.7686464485558298, bad,0.0011273742356415761, bad,0.006651684453889861, bad,0.057555144382203105, bad,0.010157485727566473, bad,0.00262983590688759,,,,,,
2479,storeBought,2,lovely,51,pencils,adj-pos,num-med_odd,noun-common,Someone saw a lovely 51 pencils.,Someone saw 51 lovely pencils.,Someone saw a lovely 51 pencil.,Someone saw a 51 pencils.,Someone saw 51 pencils.,Someone saw lovely 51 pencils.,Someone saw a 51 lovely pencils., bad,0.19307942852615334, good,0.9949239711972875, good,0.9833509040014202, bad,0.002283888748244589, good,0.9764612880746257, good,0.9356149129018391, bad,0.012285020854848283,,,,,,
2480,storeBought,2,lovely,51,belts,adj-pos,num-med_odd,noun-common,Someone saw a lovely 51 belts.,Someone saw 51 lovely belts.,Someone saw a lovely 51 belt.,Someone saw a 51 belts.,Someone saw 51 belts.,Someone saw lovely 51 belts.,Someone saw a 51 lovely belts., bad,0.005576593153845288, good,0.9856335831208992, good,0.9324060250209331, bad,0.0005638714646991616, good,0.9282469478493505, good,0.6727348157834725, bad,0.0007961505038722727,,,,,,
2481,storeBought,2,lovely,51,forks,adj-pos,num-med_odd,noun-common,Someone saw a lovely 51 forks.,Someone saw 51 lovely forks.,Someone saw a lovely 51 fork.,Someone saw a 51 forks.,Someone saw 51 forks.,Someone saw lovely 51 forks.,Someone saw a 51 lovely forks., bad,0.025640232119576778, good,0.9870460333209783, good,0.9330372910149832, bad,0.0006991140058438816, good,0.8811507018113696, bad,0.4403425618400556, bad,0.0024458340618289665,,,,,,
2482,storeBought,2,lovely,51,chairs,adj-pos,num-med_odd,noun-common,Someone saw a lovely 51 chairs.,Someone saw 51 lovely chairs.,Someone saw a lovely 51 chair.,Someone saw a 51 chairs.,Someone saw 51 chairs.,Someone saw lovely 51 chairs.,Someone saw a 51 lovely chairs., bad,0.018496122806634707, good,0.9942346378568759, good,0.9699770088326426, bad,0.0007302887692592908, good,0.9615858503535729, good,0.8551309105597478, bad,0.0014929899799153157,,,,,,
2483,storeBought,2,lovely,51,cans,adj-pos,num-med_odd,noun-common,Someone saw a lovely 51 cans.,Someone saw 51 lovely cans.,Someone saw a lovely 51 can.,Someone saw a 51 cans.,Someone saw 51 cans.,Someone saw lovely 51 cans.,Someone saw a 51 lovely cans., bad,0.013904959435624531, good,0.994736155041603, good,0.7234462842249627, bad,0.00247885694735539, good,0.943549748456239, good,0.5858364054311341, bad,0.0014684917093008565,,,,,,
2484,storeBought,2,lovely,51,gallons of water,adj-pos,num-med_odd,noun-common_measure,Someone saw a lovely 51 gallons of water.,Someone saw 51 lovely gallons of water.,Someone saw a lovely 51 gallons of wate.,Someone saw a 51 gallons of water.,Someone saw 51 gallons of water.,Someone saw lovely 51 gallons of water.,Someone saw a 51 lovely gallons of water., bad,0.025197074395547303, good,0.9879635921142914, bad,0.0034826660015051525, bad,0.004108757463374801, good,0.9695905364273915, bad,0.3197587266544232, bad,0.006262881884245508,,,,,,
2485,storeBought,2,lovely,51,heads of lettuce,adj-pos,num-med_odd,noun-common_measure,Someone saw a lovely 51 heads of lettuce.,Someone saw 51 lovely heads of lettuce.,Someone saw a lovely 51 heads of lettuc.,Someone saw a 51 heads of lettuce.,Someone saw 51 heads of lettuce.,Someone saw lovely 51 heads of lettuce.,Someone saw a 51 lovely heads of lettuce., good,0.7861027656480702, good,0.9941534569419807, bad,0.0023268640450717637, bad,0.014389962398527412, good,0.9738869264687421, good,0.9540074197961472, bad,0.21588004773729197,,,,,,
2486,storeBought,2,lovely,51,carloads,adj-pos,num-med_odd,noun-common_measure,Someone saw a lovely 51 carloads.,Someone saw 51 lovely carloads.,Someone saw a lovely 51 carload.,Someone saw a 51 carloads.,Someone saw 51 carloads.,Someone saw lovely 51 carloads.,Someone saw a 51 lovely carloads., bad,0.045817406452929976, good,0.9571475066271832, bad,0.03406322768323411, bad,0.0011329753981862423, good,0.7336706916638578, bad,0.23731690901499147, bad,0.003164137831231817,,,,,,
2487,storeBought,2,lovely,51,chapters,adj-pos,num-med_odd,noun-common_measure,Someone saw a lovely 51 chapters.,Someone saw 51 lovely chapters.,Someone saw a lovely 51 chapter.,Someone saw a 51 chapters.,Someone saw 51 chapters.,Someone saw lovely 51 chapters.,Someone saw a 51 lovely chapters., bad,0.0769965023039928, good,0.9862571067676048, bad,0.03578878917119077, bad,0.002827606967488072, bad,0.4951638208207837, bad,0.38150514147660564, bad,0.00220496897654876,,,,,,
2488,storeBought,2,lovely,51,servings,adj-pos,num-med_odd,noun-common_measure,Someone saw a lovely 51 servings.,Someone saw 51 lovely servings.,Someone saw a lovely 51 serving.,Someone saw a 51 servings.,Someone saw 51 servings.,Someone saw lovely 51 servings.,Someone saw a 51 lovely servings., bad,0.018108929547608676, good,0.9427401415674161, bad,0.10632674750916493, bad,0.002495306833136257, bad,0.25705449388309587, bad,0.06247733928466048, bad,0.002001419982658126,,,,,,
2489,storeBought,2,beautiful,three,pencils,adj-pos,num-low,noun-common,Someone saw a beautiful three pencils.,Someone saw three beautiful pencils.,Someone saw a beautiful three pencil.,Someone saw a three pencils.,Someone saw three pencils.,Someone saw beautiful three pencils.,Someone saw a three beautiful pencils., bad,0.013104946523662675, good,0.9986922613364277, bad,0.0007894763394378224, bad,0.0013433206360075056, good,0.9957763231190477, bad,0.025603813768310557, bad,0.3060053725973232,,,,,,
2490,storeBought,2,beautiful,three,belts,adj-pos,num-low,noun-common,Someone saw a beautiful three belts.,Someone saw three beautiful belts.,Someone saw a beautiful three belt.,Someone saw a three belts.,Someone saw three belts.,Someone saw beautiful three belts.,Someone saw a three beautiful belts., bad,0.0007581815350198307, good,0.9956613446774125, bad,0.00048692281459017384, bad,0.00030542394860655353, good,0.9797482206799883, bad,0.00582204582086987, bad,0.0598552986886568,,,,,,
2491,storeBought,2,beautiful,three,forks,adj-pos,num-low,noun-common,Someone saw a beautiful three forks.,Someone saw three beautiful forks.,Someone saw a beautiful three fork.,Someone saw a three forks.,Someone saw three forks.,Someone saw beautiful three forks.,Someone saw a three beautiful forks., bad,0.004742421339742675, good,0.992461164652446, bad,0.0018842980771053286, bad,0.0005872979729922845, good,0.9689222070463802, bad,0.0028844697001729758, bad,0.04380313748772646,,,,,,
2492,storeBought,2,beautiful,three,chairs,adj-pos,num-low,noun-common,Someone saw a beautiful three chairs.,Someone saw three beautiful chairs.,Someone saw a beautiful three chair.,Someone saw a three chairs.,Someone saw three chairs.,Someone saw beautiful three chairs.,Someone saw a three beautiful chairs., bad,0.003284241740721172, good,0.9989825362675954, bad,0.00012810147430530883, bad,0.00020999899712315084, good,0.9956276669024429, bad,0.01711484520694173, bad,0.3773579724747623,,,,,,
2493,storeBought,2,beautiful,three,cans,adj-pos,num-low,noun-common,Someone saw a beautiful three cans.,Someone saw three beautiful cans.,Someone saw a beautiful three can.,Someone saw a three cans.,Someone saw three cans.,Someone saw beautiful three cans.,Someone saw a three beautiful cans., bad,0.0005618441764169146, good,0.9899831828678044, bad,0.0004947895512573686, bad,0.0004159327759699627, good,0.9909216562741833, bad,0.0004576582125169759, bad,0.005081690799429217,,,,,,
2494,storeBought,2,beautiful,three,gallons of water,adj-pos,num-low,noun-common_measure,Someone saw a beautiful three gallons of water.,Someone saw three beautiful gallons of water.,Someone saw a beautiful three gallons of wate.,Someone saw a three gallons of water.,Someone saw three gallons of water.,Someone saw beautiful three gallons of water.,Someone saw a three beautiful gallons of water., bad,0.0017165091102211427, good,0.5521599556242519, bad,0.00256045682425865, bad,0.004275890238439661, good,0.9642427410509197, bad,0.0011297577426574446, bad,0.0039224895614097255,,,,,,
2495,storeBought,2,beautiful,three,heads of lettuce,adj-pos,num-low,noun-common_measure,Someone saw a beautiful three heads of lettuce.,Someone saw three beautiful heads of lettuce.,Someone saw a beautiful three heads of lettuc.,Someone saw a three heads of lettuce.,Someone saw three heads of lettuce.,Someone saw beautiful three heads of lettuce.,Someone saw a three beautiful heads of lettuce., bad,0.051359057029477184, good,0.9969811210069845, bad,0.0011805428104167959, bad,0.014032216649475071, good,0.983013483741253, bad,0.24814271979082136, good,0.5972304241239195,,,,,,
2496,storeBought,2,beautiful,three,carloads,adj-pos,num-low,noun-common_measure,Someone saw a beautiful three carloads.,Someone saw three beautiful carloads.,Someone saw a beautiful three carload.,Someone saw a three carloads.,Someone saw three carloads.,Someone saw beautiful three carloads.,Someone saw a three beautiful carloads., bad,0.0013562564517913822, good,0.6168623472798017, bad,0.0010664580290066228, bad,0.0017975127354169507, good,0.6739591353179303, bad,0.0010371935425607104, bad,0.0028738001080682585,,,,,,
2497,storeBought,2,beautiful,three,chapters,adj-pos,num-low,noun-common_measure,Someone saw a beautiful three chapters.,Someone saw three beautiful chapters.,Someone saw a beautiful three chapter.,Someone saw a three chapters.,Someone saw three chapters.,Someone saw beautiful three chapters.,Someone saw a three beautiful chapters., bad,0.0015237472165789967, good,0.9795114108472578, bad,0.0004885881019407456, bad,0.001244258967099121, bad,0.47366842809369236, bad,0.0018073480758897809, bad,0.01429542849934895,,,,,,
2498,storeBought,2,beautiful,three,servings,adj-pos,num-low,noun-common_measure,Someone saw a beautiful three servings.,Someone saw three beautiful servings.,Someone saw a beautiful three serving.,Someone saw a three servings.,Someone saw three servings.,Someone saw beautiful three servings.,Someone saw a three beautiful servings., bad,0.0011766079534145657, good,0.9168700306288011, bad,0.0002441487708367829, bad,0.0024736105708592637, bad,0.29063844372602177, bad,0.0010089972196343222, bad,0.0038438154559423676,,,,,,
2499,storeBought,2,beautiful,twenty,pencils,adj-pos,num-med,noun-common,Someone saw a beautiful twenty pencils.,Someone saw twenty beautiful pencils.,Someone saw a beautiful twenty pencil.,Someone saw a twenty pencils.,Someone saw twenty pencils.,Someone saw beautiful twenty pencils.,Someone saw a twenty beautiful pencils., bad,0.024435333016215144, good,0.997318364824592, bad,0.005260685372929896, bad,0.0019416972621238981, good,0.9846310376982959, bad,0.04390237601001434, bad,0.06178276221069012,,,,,,
2500,storeBought,2,beautiful,twenty,belts,adj-pos,num-med,noun-common,Someone saw a beautiful twenty belts.,Someone saw twenty beautiful belts.,Someone saw a beautiful twenty belt.,Someone saw a twenty belts.,Someone saw twenty belts.,Someone saw beautiful twenty belts.,Someone saw a twenty beautiful belts., bad,0.0004381064333376372, good,0.9931214626848921, bad,0.0002746676719264096, bad,0.0003070923674831638, good,0.8707259238655023, bad,0.028768388210533402, bad,0.0060984922444290435,,,,,,
2501,storeBought,2,beautiful,twenty,forks,adj-pos,num-med,noun-common,Someone saw a beautiful twenty forks.,Someone saw twenty beautiful forks.,Someone saw a beautiful twenty fork.,Someone saw a twenty forks.,Someone saw twenty forks.,Someone saw beautiful twenty forks.,Someone saw a twenty beautiful forks., bad,0.000621271530872769, good,0.989354409684935, bad,0.011012098996521225, bad,0.0004731537674346198, good,0.8211745381339782, bad,0.0028980006655331403, bad,0.018208231025030996,,,,,,
2502,storeBought,2,beautiful,twenty,chairs,adj-pos,num-med,noun-common,Someone saw a beautiful twenty chairs.,Someone saw twenty beautiful chairs.,Someone saw a beautiful twenty chair.,Someone saw a twenty chairs.,Someone saw twenty chairs.,Someone saw beautiful twenty chairs.,Someone saw a twenty beautiful chairs., bad,0.002410849223773992, good,0.9975179840079389, bad,0.0001561181023005398, bad,0.00047786262726789985, good,0.9641790240674015, bad,0.04397705579088795, bad,0.01740094698266259,,,,,,
2503,storeBought,2,beautiful,twenty,cans,adj-pos,num-med,noun-common,Someone saw a beautiful twenty cans.,Someone saw twenty beautiful cans.,Someone saw a beautiful twenty can.,Someone saw a twenty cans.,Someone saw twenty cans.,Someone saw beautiful twenty cans.,Someone saw a twenty beautiful cans., bad,0.00045622649702747875, good,0.9880485290192539, bad,0.0008543269547434118, bad,0.0009121436438436215, good,0.9693740587870936, bad,0.0008534932372716852, bad,0.0004220126875851271,,,,,,
2504,storeBought,2,beautiful,twenty,gallons of water,adj-pos,num-med,noun-common_measure,Someone saw a beautiful twenty gallons of water.,Someone saw twenty beautiful gallons of water.,Someone saw a beautiful twenty gallons of wate.,Someone saw a twenty gallons of water.,Someone saw twenty gallons of water.,Someone saw beautiful twenty gallons of water.,Someone saw a twenty beautiful gallons of water., bad,0.0012901542345125083, good,0.9646168819473003, bad,0.0014185450125118182, bad,0.0020699067821781103, good,0.9762160776866932, bad,0.005118528957656521, bad,0.006621226040219419,,,,,,
2505,storeBought,2,beautiful,twenty,heads of lettuce,adj-pos,num-med,noun-common_measure,Someone saw a beautiful twenty heads of lettuce.,Someone saw twenty beautiful heads of lettuce.,Someone saw a beautiful twenty heads of lettuc.,Someone saw a twenty heads of lettuce.,Someone saw twenty heads of lettuce.,Someone saw beautiful twenty heads of lettuce.,Someone saw a twenty beautiful heads of lettuce., bad,0.4386246364678962, good,0.9965373596141391, bad,0.0011299967722777637, bad,0.011606836869937243, good,0.9665346692993667, good,0.7467530033493487, bad,0.41487021403129376,,,,,,
